0.0,1.2335811384723952e-20
1.34571211338903e-10,-7.455781336341724e-08
8.910561236683109e-10,-4.51291506144677e-07
3.088891002233081e-09,-1.4389209938180226e-06
7.774641563572291e-09,-3.34541472612742e-06
1.6220402534964008e-08,-6.472066631243248e-06
2.992226667027864e-08,-1.1113550236823325e-05
5.0599211747198573e-08,-1.7557972187460135e-05
8.019205793780672e-08,-2.6086925249721885e-05
1.208624301047785e-07,-3.6975540827048385e-05
1.6776504972762545e-07,-3.963388960520497e-05
2.217335372444704e-07,-3.424507575642482e-05
2.9074861938571355e-07,-3.184758785252986e-05
3.7744648682376955e-07,-3.269728117526227e-05
4.848760039521987e-07,-3.7043754205662995e-05
6.331286433657379e-07,-5.636770177079351e-05
8.280537318184423e-07,-9.097553284120749e-05
1.0588060881941152e-06,-0.0001299272578416761
1.3291308232181601e-06,-0.00017344199484152978
1.6429920006341545e-06,-0.00022173290231722957
2.0045706942889975e-06,-0.00027500722649918244
2.41843840893715e-06,-0.0003334663481402459
2.8895533325489624e-06,-0.000397305829193838
3.4230786349816245e-06,-0.00046671545932318
4.024381467735388e-06,-0.0005418793018983391
4.699031894792697e-06,-0.0006229757396256951
5.452801811254804e-06,-0.0007101775198003719
6.291663858214579e-06,-0.0008036517991847259
7.221790335029717e-06,-0.0009035601885176835
8.249552109252434e-06,-0.0010100587966598328
9.381517524365232e-06,-0.001123298274379094
1.0624451305457586e-05,-0.001243423857781689
1.1985313462973704e-05,-0.0013705754113930292
1.347125819465798e-05,-0.0015048874708930467
1.5089632785821393e-05,-0.0016464892855103945
1.6847976508048935e-05,-0.0017955048600798505
1.8754019516464955e-05,-0.001952052996767171
2.081568174567046e-05,-0.0021162473364655524
2.3041071804463293e-05,-0.0022881963998677736
2.5438485869449484e-05,-0.0024680036282180152
2.8016406577651287e-05,-0.002655767423747263
3.078350191821472e-05,-0.0028515811897961395
3.374862412331701e-05,-0.003055533370628919
3.692080855837185e-05,-0.00326770749094242
4.030927261162798e-05,-0.0034881821950733917
4.392341458325426e-05,-0.0037170312859079514
4.777281257400251e-05,-0.0039543237634965525
5.1867223373536766e-05,-0.004200123863377912
5.6216581348515976e-05,-0.004454491094615253
6.083099733051509e-05,-0.00471748027754817
6.57207575038673e-05,-0.004989141581263349
7.089632229350889e-05,-0.005269520560787344
7.636832525290566e-05,-0.005558658194004529
8.21475719521392e-05,-0.00585659091830331
8.824503886622837e-05,-0.006163350666953634
9.467187226376094e-05,-0.00647896490521876
0.00010143938709590817,-0.0068034566662042335
0.00010855906588589372,-0.0071368445864469455
0.00011604255761898713,-0.007479142941247124
0.00012390167663309042,-0.00783036167974604
0.00013214840150998564,-0.0081905064597522
0.00014079487396730886,-0.008559578682318724
0.0001498533977513164,-0.0089375755260746
