24.98900741644141,-0.7412882981919658
24.98900741644141,-0.7412882981919658
24.98843117891658,-0.7413869658207685
24.987278746612333,-0.7415842379520653
24.985550173945743,-0.7418801228184931
24.98324551294753,-0.742274617836162
24.98036481435922,-0.7427677159809241
24.97690812826165,-0.7433594094310316
24.972875504211505,-0.7440496903348339
24.968266991267456,-0.7448385509332432
24.963082637997996,-0.7457259835758662
24.955955071034055,-0.7465379091565301
24.94827868371097,-0.7474494076512833
24.940053244813438,-0.7484604612738863
24.93127852537282,-0.74957105244517
24.92195429864495,-0.7507811637908709
24.9133986960635,-0.7522732594983887
24.904266772618826,-0.7538637295973488
24.894558580818092,-0.7555525687534982
24.884310482509026,-0.7573401745778914
24.87400669396039,-0.759232282401718
24.863647317974102,-0.7612295837350582
24.853232452735362,-0.7633327814424735
24.842762191529204,-0.7655425897293147
24.832236622455973,-0.7678597341254445
24.821655828145833,-0.7702849514663705
24.811019885472437,-0.7728189898717834
24.800328865265897,-0.7754626087214981
24.78958283202519,-0.7782165786287942
24.77878184363013,-0.7810816814111565
24.767925951053044,-0.7840587100584125
24.75701519807028,-0.7871484686982698
24.74604962097372,-0.7903517725592543
24.735029248282387,-0.7936694479310524
24.72395410045434,-0.7971023321222607
24.71282418959897,-0.800651273415548
24.701639519189854,-0.8043171310202372
24.690400083778307,-0.8081007750223121
24.679105868707783,-0.8120030863318601
24.66775684982928,-0.8160249566279576
24.656352993217897,-0.8201672883010116
24.64489425489068,-0.8244309943925677
24.63338058052594,-0.8288169985325984
24.62181190518418,-0.8333262348742855
24.610188153030766,-0.8379596480263136
24.598509237060547,-0.8427181929826901
24.586775058824546,-0.8476028350501105
24.574985508158885,-0.8526145497728889
24.563140462916113,-0.857754322855474
24.551239788699103,-0.8630231500825729
24.53928333859766,-0.8684220372369056
24.527270952928024,-0.8739520000146157
24.515202458975427,-0.8796140639383632
24.50307767073985,-0.8854092642681263
24.49089638868518,-0.8913386459097415
24.47865839949191,-0.8974032633212126
24.466359961881007,-0.9036040477023463
24.453997014262175,-0.9099419195980115
24.44156936964687,-0.9164179527165478
24.429076827328668,-0.9230332299746079
24.41651917265663,-0.9297888433983421
24.40389617681322,-0.936685894022602
24.39120759659689,-0.9437254917882039
24.378453174209536,-0.9509087554372916
24.365632637049004,-0.9582368124068417
24.352745697506776,-0.9657107987203536
24.33979205277108,-0.9733318588777697
24.326771384635524,-0.9811011457436725
24.313683359313494,-0.9890198204338059
24.300527627258447,-0.9970890521999702
24.28730382299031,-1.0053100183133423
24.27401156492813,-1.0136839039462713
24.260650455229165,-1.0222119020526066
24.24722007963461,-1.0308952132466098
24.233720007322095,-1.039735045680511
24.22014979076519,-1.048732614920764
24.20650896560003,-1.0578891438230644
24.192797050499284,-1.067205862406186
24.17901354705363,-1.0766840077247042
24.165157939660915,-1.0863248237406669
24.15122969542318,-1.096129561194279
24.137228264051704,-1.106099477473668
24.123153092143273,-1.1162355921199267
24.109003596154604,-1.126539160379778
24.094779175043858,-1.1370114430992262
24.080479210215227,-1.147653706573167
24.06610306547259,-1.15846722239432
24.051650086982367,-1.1694532673015634
24.037119603245802,-1.1806131230277535
24.022510925080795,-1.191948076147112
24.00782334561348,-1.203459417922268
23.993056140279737,-1.2151484441510394
23.978208566836752,-1.2270164550130427
23.963279865384866,-1.2390647549162197
23.94826925839982,-1.2512946523433732
23.933175950775603,-1.2637074596988014
23.917999129878048,-1.276304493155127
23.90273796560934,-1.289087072500414
23.88739161048363,-1.3020565209856674
23.871959199713864,-1.315214165172816
23.85643985131005,-1.3285613347832732
23.84083266618907,-1.342099362547179
23.825158209607096,-1.3555466101699927
23.80941685487309,-1.3689025471653502
23.793608984725456,-1.3821666294663093
23.77773499146641,-1.3953382995160408
23.76179527709703,-1.4084169863607547
23.74579025345311,-1.4214021057448516
23.72972034234181,-1.4342930602082928
23.713585975679226,-1.4470892391861812
23.697387595628875,-1.459790019110544
23.681125654741177,-1.472394763514312
23.664800616093995,-1.4849028231374866
23.64841295343428,-1.4973135360354883
23.631963151320864,-1.5096262276896808
23.615451705268455,-1.5218402111200613
23.598879121892928,-1.533954787000115
23.582245919057886,-1.5459692437738226
23.565552626022633,-1.5578828577748212
23.54879978359153,-1.569694893347706
23.531987944264845,-1.5814046029714732
23.51511767239112,-1.593011227385096
23.498189544321114,-1.60451399571523
